优先级,首期范围,原始ID,名称,分类,模块,实现状态,本地验证状态,完整契约通过,下一步动作,剩余差异,已测范围,接口文档
P2,deferred,registration:app:mod_spandsp:rxfax:830,rxfax,fs_application,mod_spandsp,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,deferred,registration:app:mod_spandsp:spandsp_detect_tdd:844,spandsp_detect_tdd,fs_application,mod_spandsp,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,deferred,registration:app:mod_spandsp:spandsp_inject_tdd:841,spandsp_inject_tdd,fs_application,mod_spandsp,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,deferred,registration:app:mod_spandsp:spandsp_send_tdd:847,spandsp_send_tdd,fs_application,mod_spandsp,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,deferred,registration:app:mod_spandsp:spandsp_start_dtmf:837,spandsp_start_dtmf,fs_application,mod_spandsp,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,deferred,registration:app:mod_spandsp:spandsp_start_fax_detect:849,spandsp_start_fax_detect,fs_application,mod_spandsp,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,deferred,registration:app:mod_spandsp:spandsp_start_tone_detect:863,spandsp_start_tone_detect,fs_application,mod_spandsp,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,deferred,registration:app:mod_spandsp:spandsp_stop_detect_tdd:843,spandsp_stop_detect_tdd,fs_application,mod_spandsp,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,deferred,registration:app:mod_spandsp:spandsp_stop_dtmf:836,spandsp_stop_dtmf,fs_application,mod_spandsp,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,deferred,registration:app:mod_spandsp:spandsp_stop_fax_detect:852,spandsp_stop_fax_detect,fs_application,mod_spandsp,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,deferred,registration:app:mod_spandsp:spandsp_stop_inject_tdd:840,spandsp_stop_inject_tdd,fs_application,mod_spandsp,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,deferred,registration:app:mod_spandsp:spandsp_stop_tone_detect:864,spandsp_stop_tone_detect,fs_application,mod_spandsp,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,deferred,registration:app:mod_spandsp:stopfax:834,stopfax,fs_application,mod_spandsp,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,deferred,registration:app:mod_spandsp:t38_gateway:827,t38_gateway,fs_application,mod_spandsp,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,deferred,registration:app:mod_spandsp:txfax:832,txfax,fs_application,mod_spandsp,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,deferred,registration:app:mod_v8:javascript:1583,javascript,fs_application,mod_v8,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,deferred,registration:app:mod_video_filter:chromakey:1187,chromakey,fs_application,mod_video_filter,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,deferred,registration:app:mod_video_filter:video_replace:1192,video_replace,fs_application,mod_video_filter,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,deferred,registration:app:mod_vlc:capture_video:2652,capture_video,fs_application,mod_vlc,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,deferred,registration:app:mod_vlc:play_video:2651,play_video,fs_application,mod_vlc,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,deferred,registration:chat_app:mod_lua:lua:693,lua,fs_chat_application,mod_lua,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,deferred,registration:chat_app:mod_perl:perl:531,perl,fs_chat_application,mod_perl,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,deferred,registration:chat_app:mod_python3:python:623,python,fs_chat_application,mod_python3,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,deferred,registration:chat_app:mod_smpp:smpp_send:237,smpp_send,fs_chat_application,mod_smpp,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,deferred,registration:chat_app:mod_sms:final:640,final,fs_chat_application,mod_sms,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,deferred,registration:chat_app:mod_sms:fire:644,fire,fs_chat_application,mod_sms,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,deferred,registration:chat_app:mod_sms:info:637,info,fs_chat_application,mod_sms,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,deferred,registration:chat_app:mod_sms:reply:638,reply,fs_chat_application,mod_sms,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,deferred,registration:chat_app:mod_sms:send:643,send,fs_chat_application,mod_sms,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,deferred,registration:chat_app:mod_sms:set:641,set,fs_chat_application,mod_sms,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,deferred,registration:chat_app:mod_sms:stop:639,stop,fs_chat_application,mod_sms,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,deferred,registration:chat_app:mod_sms:system:645,system,fs_chat_application,mod_sms,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,deferred,registration:chat_app:mod_sms:unset:642,unset,fs_chat_application,mod_sms,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,deferred,registration:chat_app:mod_v8:javascript:1584,javascript,fs_chat_application,mod_v8,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,deferred,registration:json_api:mod_v8:jsjson:1586,jsjson,fs_json_api,mod_v8,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,deferred,registration:json_api:mod_verto:store:6998,store,fs_json_api,mod_verto,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P2,deferred,subcommand:conference_global_branches:0:conference list,conference list,fs_conference_subcommand,mod_conference,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,会议静态表 84 条是表声明完整；6 个全局分支、38 个 Sofia 路径和 2 个仅帮助候选的证据等级不同。；权限、完整参数分支、返回正文、错误与事件仍须逐处理器运行补齐。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/catalog/conference-and-sofia-subcommands.md
P2,deferred,subcommand:conference_global_branches:1:conference count,conference count,fs_conference_subcommand,mod_conference,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,会议静态表 84 条是表声明完整；6 个全局分支、38 个 Sofia 路径和 2 个仅帮助候选的证据等级不同。；权限、完整参数分支、返回正文、错误与事件仍须逐处理器运行补齐。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/catalog/conference-and-sofia-subcommands.md
P2,deferred,subcommand:conference_global_branches:2:conference xml_list,conference xml_list,fs_conference_subcommand,mod_conference,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,会议静态表 84 条是表声明完整；6 个全局分支、38 个 Sofia 路径和 2 个仅帮助候选的证据等级不同。；权限、完整参数分支、返回正文、错误与事件仍须逐处理器运行补齐。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/catalog/conference-and-sofia-subcommands.md
P2,deferred,subcommand:conference_global_branches:3:conference json_list,conference json_list,fs_conference_subcommand,mod_conference,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,会议静态表 84 条是表声明完整；6 个全局分支、38 个 Sofia 路径和 2 个仅帮助候选的证据等级不同。；权限、完整参数分支、返回正文、错误与事件仍须逐处理器运行补齐。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/catalog/conference-and-sofia-subcommands.md
P2,deferred,subcommand:conference_global_branches:4:conference help,conference help,fs_conference_subcommand,mod_conference,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,会议静态表 84 条是表声明完整；6 个全局分支、38 个 Sofia 路径和 2 个仅帮助候选的证据等级不同。；权限、完整参数分支、返回正文、错误与事件仍须逐处理器运行补齐。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/catalog/conference-and-sofia-subcommands.md
P2,deferred,subcommand:conference_global_branches:5:conference commands,conference commands,fs_conference_subcommand,mod_conference,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,会议静态表 84 条是表声明完整；6 个全局分支、38 个 Sofia 路径和 2 个仅帮助候选的证据等级不同。；权限、完整参数分支、返回正文、错误与事件仍须逐处理器运行补齐。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/catalog/conference-and-sofia-subcommands.md
P2,deferred,subcommand:conference_table:0:conference <conference_name> canvas-auto-clear,conference <conference_name> canvas-auto-clear,fs_conference_subcommand,mod_conference,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,会议静态表 84 条是表声明完整；6 个全局分支、38 个 Sofia 路径和 2 个仅帮助候选的证据等级不同。；权限、完整参数分支、返回正文、错误与事件仍须逐处理器运行补齐。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/catalog/conference-and-sofia-subcommands.md
P2,deferred,subcommand:conference_table:10:conference <conference_name> vid-watching-canvas,conference <conference_name> vid-watching-canvas,fs_conference_subcommand,mod_conference,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,会议静态表 84 条是表声明完整；6 个全局分支、38 个 Sofia 路径和 2 个仅帮助候选的证据等级不同。；权限、完整参数分支、返回正文、错误与事件仍须逐处理器运行补齐。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/catalog/conference-and-sofia-subcommands.md
P2,deferred,subcommand:conference_table:11:conference <conference_name> vid-layer,conference <conference_name> vid-layer,fs_conference_subcommand,mod_conference,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,会议静态表 84 条是表声明完整；6 个全局分支、38 个 Sofia 路径和 2 个仅帮助候选的证据等级不同。；权限、完整参数分支、返回正文、错误与事件仍须逐处理器运行补齐。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/catalog/conference-and-sofia-subcommands.md
P2,deferred,subcommand:conference_table:12:conference <conference_name> volume_in,conference <conference_name> volume_in,fs_conference_subcommand,mod_conference,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,会议静态表 84 条是表声明完整；6 个全局分支、38 个 Sofia 路径和 2 个仅帮助候选的证据等级不同。；权限、完整参数分支、返回正文、错误与事件仍须逐处理器运行补齐。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/catalog/conference-and-sofia-subcommands.md
P2,deferred,subcommand:conference_table:13:conference <conference_name> volume_out,conference <conference_name> volume_out,fs_conference_subcommand,mod_conference,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,会议静态表 84 条是表声明完整；6 个全局分支、38 个 Sofia 路径和 2 个仅帮助候选的证据等级不同。；权限、完整参数分支、返回正文、错误与事件仍须逐处理器运行补齐。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/catalog/conference-and-sofia-subcommands.md
P2,deferred,subcommand:conference_table:14:conference <conference_name> position,conference <conference_name> position,fs_conference_subcommand,mod_conference,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,会议静态表 84 条是表声明完整；6 个全局分支、38 个 Sofia 路径和 2 个仅帮助候选的证据等级不同。；权限、完整参数分支、返回正文、错误与事件仍须逐处理器运行补齐。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/catalog/conference-and-sofia-subcommands.md
P2,deferred,subcommand:conference_table:15:conference <conference_name> auto-3d-position,conference <conference_name> auto-3d-position,fs_conference_subcommand,mod_conference,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,会议静态表 84 条是表声明完整；6 个全局分支、38 个 Sofia 路径和 2 个仅帮助候选的证据等级不同。；权限、完整参数分支、返回正文、错误与事件仍须逐处理器运行补齐。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/catalog/conference-and-sofia-subcommands.md
P2,deferred,subcommand:conference_table:16:conference <conference_name> play,conference <conference_name> play,fs_conference_subcommand,mod_conference,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,会议静态表 84 条是表声明完整；6 个全局分支、38 个 Sofia 路径和 2 个仅帮助候选的证据等级不同。；权限、完整参数分支、返回正文、错误与事件仍须逐处理器运行补齐。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/catalog/conference-and-sofia-subcommands.md
P2,deferred,subcommand:conference_table:17:conference <conference_name> moh,conference <conference_name> moh,fs_conference_subcommand,mod_conference,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,会议静态表 84 条是表声明完整；6 个全局分支、38 个 Sofia 路径和 2 个仅帮助候选的证据等级不同。；权限、完整参数分支、返回正文、错误与事件仍须逐处理器运行补齐。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/catalog/conference-and-sofia-subcommands.md
P2,deferred,subcommand:conference_table:18:conference <conference_name> pause_play,conference <conference_name> pause_play,fs_conference_subcommand,mod_conference,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,会议静态表 84 条是表声明完整；6 个全局分支、38 个 Sofia 路径和 2 个仅帮助候选的证据等级不同。；权限、完整参数分支、返回正文、错误与事件仍须逐处理器运行补齐。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/catalog/conference-and-sofia-subcommands.md
P2,deferred,subcommand:conference_table:19:conference <conference_name> play_status,conference <conference_name> play_status,fs_conference_subcommand,mod_conference,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,会议静态表 84 条是表声明完整；6 个全局分支、38 个 Sofia 路径和 2 个仅帮助候选的证据等级不同。；权限、完整参数分支、返回正文、错误与事件仍须逐处理器运行补齐。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/catalog/conference-and-sofia-subcommands.md
P2,deferred,subcommand:conference_table:1:conference <conference_name> count,conference <conference_name> count,fs_conference_subcommand,mod_conference,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,会议静态表 84 条是表声明完整；6 个全局分支、38 个 Sofia 路径和 2 个仅帮助候选的证据等级不同。；权限、完整参数分支、返回正文、错误与事件仍须逐处理器运行补齐。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/catalog/conference-and-sofia-subcommands.md
P2,deferred,subcommand:conference_table:20:conference <conference_name> file_seek,conference <conference_name> file_seek,fs_conference_subcommand,mod_conference,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,会议静态表 84 条是表声明完整；6 个全局分支、38 个 Sofia 路径和 2 个仅帮助候选的证据等级不同。；权限、完整参数分支、返回正文、错误与事件仍须逐处理器运行补齐。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/catalog/conference-and-sofia-subcommands.md
P2,deferred,subcommand:conference_table:21:conference <conference_name> say,conference <conference_name> say,fs_conference_subcommand,mod_conference,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,会议静态表 84 条是表声明完整；6 个全局分支、38 个 Sofia 路径和 2 个仅帮助候选的证据等级不同。；权限、完整参数分支、返回正文、错误与事件仍须逐处理器运行补齐。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/catalog/conference-and-sofia-subcommands.md
P2,deferred,subcommand:conference_table:22:conference <conference_name> saymember,conference <conference_name> saymember,fs_conference_subcommand,mod_conference,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,会议静态表 84 条是表声明完整；6 个全局分支、38 个 Sofia 路径和 2 个仅帮助候选的证据等级不同。；权限、完整参数分支、返回正文、错误与事件仍须逐处理器运行补齐。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/catalog/conference-and-sofia-subcommands.md
P2,deferred,subcommand:conference_table:23:conference <conference_name> cam,conference <conference_name> cam,fs_conference_subcommand,mod_conference,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,会议静态表 84 条是表声明完整；6 个全局分支、38 个 Sofia 路径和 2 个仅帮助候选的证据等级不同。；权限、完整参数分支、返回正文、错误与事件仍须逐处理器运行补齐。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/catalog/conference-and-sofia-subcommands.md
P2,deferred,subcommand:conference_table:24:conference <conference_name> stop,conference <conference_name> stop,fs_conference_subcommand,mod_conference,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,会议静态表 84 条是表声明完整；6 个全局分支、38 个 Sofia 路径和 2 个仅帮助候选的证据等级不同。；权限、完整参数分支、返回正文、错误与事件仍须逐处理器运行补齐。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/catalog/conference-and-sofia-subcommands.md
P2,deferred,subcommand:conference_table:25:conference <conference_name> dtmf,conference <conference_name> dtmf,fs_conference_subcommand,mod_conference,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,会议静态表 84 条是表声明完整；6 个全局分支、38 个 Sofia 路径和 2 个仅帮助候选的证据等级不同。；权限、完整参数分支、返回正文、错误与事件仍须逐处理器运行补齐。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/catalog/conference-and-sofia-subcommands.md
P2,deferred,subcommand:conference_table:26:conference <conference_name> kick,conference <conference_name> kick,fs_conference_subcommand,mod_conference,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,会议静态表 84 条是表声明完整；6 个全局分支、38 个 Sofia 路径和 2 个仅帮助候选的证据等级不同。；权限、完整参数分支、返回正文、错误与事件仍须逐处理器运行补齐。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/catalog/conference-and-sofia-subcommands.md
P2,deferred,subcommand:conference_table:27:conference <conference_name> vid-flip,conference <conference_name> vid-flip,fs_conference_subcommand,mod_conference,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,会议静态表 84 条是表声明完整；6 个全局分支、38 个 Sofia 路径和 2 个仅帮助候选的证据等级不同。；权限、完整参数分支、返回正文、错误与事件仍须逐处理器运行补齐。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/catalog/conference-and-sofia-subcommands.md
P2,deferred,subcommand:conference_table:28:conference <conference_name> vid-border,conference <conference_name> vid-border,fs_conference_subcommand,mod_conference,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,会议静态表 84 条是表声明完整；6 个全局分支、38 个 Sofia 路径和 2 个仅帮助候选的证据等级不同。；权限、完整参数分支、返回正文、错误与事件仍须逐处理器运行补齐。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/catalog/conference-and-sofia-subcommands.md
P2,deferred,subcommand:conference_table:29:conference <conference_name> hup,conference <conference_name> hup,fs_conference_subcommand,mod_conference,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,会议静态表 84 条是表声明完整；6 个全局分支、38 个 Sofia 路径和 2 个仅帮助候选的证据等级不同。；权限、完整参数分支、返回正文、错误与事件仍须逐处理器运行补齐。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/catalog/conference-and-sofia-subcommands.md
